"---PBT Bankroll Export---"
id,starttime,endtime,breakminutes,playingminutes,variant,game,limit,tablesize,location,type,currency,exchangerate,buyin,cashout,netprofit,grossprofit,rebuys,rebuycosts,addoncosts,bounties,bountycosts,smallblind,bigblind,3rdblind,ante,expenses,expensesfromstack,handsperhour,place,player,itm,mttname,startstack,private,casinoid,staking,stakingpercent,sharesincomings,sharesoutgoings,stakingplayer,sessionnote,tags,notes,chipgraph,updatetimes
7466909,"2025-03-19 13:09:24","2025-03-20 01:59:00",112,658,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.640803,500,90,-710,-710,4,300,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":3,""n"":""Rebuy""},{""p"":6,""n"":""Rebuy""},{""p"":32,""n"":""Rebuy""},{""p"":38,""n"":""Rebuy""}]","[74,59,-71,4,-3,-111,-11,89,82,62,80,46,6,-2,29,300,292,281,115,136,112,68,36,32,25,44,5,1,-6,51,22,-86,-11,158,154,112,-23,-49,1,-410]","[1742404837,1742407699,1742412001,1742412045,1742413126,1742413589,1742413589,1742415198,1742415957,1742417206,1742418770,1742418993,1742419606,1742421343,1742422057,1742423489,1742424358,1742428180,1742430644,1742431423,1742432893,1742433332,1742434138,1742434592,1742435393,1742435690,1742436279,1742436823,1742437578,1742438798,1742441152,1742443488,1742443656,1742443993,1742444657,1742446870,1742449042,1742449883,1742449883,1742450369]"
7461182,"2025-03-18 13:10:32","2025-03-19 01:55:00",96,668,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.640803,500,625,-50,-50,4,175,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":7,""n"":""Rebuy""},{""p"":9,""n"":""Rebuy""},{""p"":12,""n"":""Rebuy""}]","[-53,-3,22,70,32,16,-89,-14,-38,-13,-18,-38,-13,43,39,35,51,106,99,168,150,75,60,33,56,49,42,38,30,26,19,-15,30,129,196,185,192,195,191,174,99,95,125]","[1742320102,1742320583,1742321729,1742322461,1742324251,1742325279,1742326065,1742326085,1742326467,1742326467,1742327426,1742327823,1742327837,1742331792,1742332390,1742333045,1742333585,1742334192,1742335799,1742336703,1742337079,1742337252,1742337354,1742337870,1742338613,1742341157,1742342243,1742343991,1742346277,1742348412,1742350123,1742351251,1742351825,1742353892,1742355173,1742357146,1742357814,1742358401,1742360444,1742361299,1742362314,1742362642,1742363131]"
7446653,"2025-03-16 12:35:38","2025-03-16 23:07:00",103,528,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.636351,500,685,-65,-65,4,250,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,"[{""p"":7,""n"":""Rebuy""},{""p"":10,""n"":""Rebuy""},{""p"":15,""n"":""Rebuy""},{""p"":17,""n"":""Rebuy""}]","[66,58,85,81,52,-21,-25,0,156,-124,1,-8,32,29,-61,-11,-44,6,23,9,132,108,104,147,128,68,64,61,50,57,14,36,58,80,60,103,51,257,224,294,194,185]","[1742143639,1742144669,1742144882,1742146013,1742147300,1742148498,1742148790,1742148790,1742149341,1742150870,1742150941,1742151900,1742152159,1742152626,1742154040,1742154062,1742154455,1742154455,1742154618,1742156242,1742156935,1742158842,1742159379,1742160613,1742161385,1742162622,1742163098,1742163828,1742168145,1742168485,1742169245,1742169374,1742170600,1742170807,1742172071,1742172338,1742174637,1742175492,1742177869,1742178881,1742179260,1742180729]"
7439339,"2025-03-15 12:18:21","2025-03-15 19:19:00",54,367,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.639132,500,892,292,292,3,100,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":6,""n"":""Rebuy""},{""p"":8,""n"":""Rebuy""},{""p"":10,""n"":""Rebuy""}]","[222,129,190,220,16,-27,-2,-33,-8,-52,-2,53,145,124,363,438,394,379,397,372,365,392]","[1742058775,1742062488,1742064629,1742066169,1742067559,1742068183,1742068252,1742069876,1742069908,1742070806,1742070831,1742071108,1742071520,1742071703,1742072036,1742073839,1742074347,1742076217,1742077232,1742079098,1742079903,1742080766]"
7431659,"2025-03-14 12:35:42","2025-03-14 19:21:00",51,354,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.638574,500,490,-10,-10,0,0,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],"[2,63,25,31,73,15,40,11,-41,-10]","[1741974282,1741976322,1741982419,1741984249,1741986399,1741990671,1741991615,1741993836,1741994090,1741994296]"
7424419,"2025-03-13 12:12:54","2025-03-13 23:16:00",120,543,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.635199,500,1512,1012,1012,0,0,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,[],"[-25,21,10,259,255,282,295,277,339,345,319,311,277,308,316,347,360,420,455,436,527,547,838,831,874,850,1003,997,1012]","[1741885825,1741887424,1741888956,1741890450,1741891429,1741892331,1741893797,1741895001,1741897661,1741898740,1741900349,1741901873,1741902939,1741906506,1741907804,1741908100,1741909253,1741909876,1741910462,1741910956,1741911450,1741913998,1741914558,1741915636,1741916344,1741919544,1741921009,1741921950,1741922178]"
7418310,"2025-03-12 12:56:02","2025-03-12 18:30:00",55,279,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.635199,500,1241,741,741,0,0,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,[],"[517,483,475,530,611,649,616,745,741]","[1741801411,1741806511,1741807601,1741808872,1741809886,1741811871,1741814124,1741818024,1741818576]"
7411939,"2025-03-11 12:12:10","2025-03-11 18:50:00",77,321,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.638501,500,980,480,480,0,0,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,[],"[83,50,90,220,212,248,200,155,235,572,619,599,574,480]","[1741711582,1741714074,1741716953,1741718811,1741721183,1741724499,1741726641,1741727106,1741727499,1741727828,1741730478,1741731540,1741732025,1741733415]"
7383912,"2025-03-07 13:11:40","2025-03-07 20:11:00",70,349,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.646577,500,517,-158,-158,2,175,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":14,""n"":""Rebuy""},{""p"":15,""n"":""Rebuy""}]","[50,180,124,146,126,77,52,84,14,64,19,22,-6,-171,-21,4,16,-13,-24,9,5,17]","[1741371931,1741372684,1741374704,1741375226,1741375574,1741379733,1741382083,1741384127,1741384450,1741384738,1741385312,1741385846,1741388746,1741389403,1741389403,1741389480,1741392368,1741393100,1741394016,1741394309,1741395498,1741396259]"
7376854,"2025-03-06 13:27:29","2025-03-07 01:16:00",113,596,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.653089,500,2100,1425,1425,4,175,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":3,""n"":""Rebuy""},{""p"":6,""n"":""Rebuy""},{""p"":8,""n"":""Rebuy""}]","[-62,-12,-38,12,9,-25,0,-48,2,-2,35,31,78,-8,-23,-27,27,63,122,99,110,106,190,198,168,191,310,256,308,325,964,385,402,391,1025,1050,1085,1082,1054,1041,1126,1573,1565,1600]","[1741287959,1741287959,1741289701,1741289730,1741289924,1741290941,1741290955,1741292723,1741292723,1741294134,1741294404,1741294882,1741296291,1741297091,1741297685,1741298950,1741299373,1741299817,1741300067,1741301247,1741301607,1741303115,1741303344,1741304813,1741308799,1741310164,1741312481,1741313584,1741314721,1741315845,1741316554,1741317162,1741317209,1741317511,1741318947,1741320580,1741321542,1741322122,1741322678,1741324221,1741324811,1741326044,1741327759,1741328211]"
7369124,"2025-03-05 13:01:36","2025-03-06 01:39:00",110,647,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.658048,500,1327,702,702,1,125,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""}]","[-129,-4,320,691,703,442,438,528,516,513,478,472,442,482,461,440,405,317,330,383,364,630,600,563,560,553,597,568,564,781,794,787,827]","[1741198557,1741198577,1741199874,1741201716,1741205413,1741210224,1741210660,1741211940,1741212289,1741213657,1741215329,1741215951,1741217761,1741219227,1741221088,1741222125,1741222477,1741223003,1741224254,1741225727,1741226854,1741227435,1741227756,1741228464,1741228553,1741231417,1741232247,1741236078,1741237523,1741239855,1741240427,1741242013,1741242648]"
7360603,"2025-03-04 14:54:01","2025-03-04 22:37:00",41,422,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.658048,500,1073,373,373,4,200,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,"[{""p"":2,""n"":""Rebuy""},{""p"":10,""n"":""Rebuy""},{""p"":12,""n"":""Rebuy""},{""p"":16,""n"":""Rebuy""}]","[-56,-62,-12,32,11,-4,-23,53,35,-109,-9,-35,-10,-14,-18,-25,0,134,114,559,574,573]","[1741120413,1741120695,1741120695,1741121484,1741122851,1741125888,1741127241,1741128153,1741130097,1741132419,1741132419,1741133211,1741133211,1741134563,1741135579,1741136727,1741136727,1741138238,1741140797,1741142716,1741143980,1741145774]"
7347331,"2025-03-02 12:49:14","2025-03-02 22:53:00",69,535,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.66601,500,400,-800,-800,6,700,,,,1,3,0,0,0,0,25,,,,,,no,0,no,0,0,0,,,,"[{""p"":4,""n"":""Rebuy""},{""p"":6,""n"":""Rebuy""},{""p"":8,""n"":""Rebuy""},{""p"":9,""n"":""Rebuy""},{""p"":20,""n"":""Rebuy""},{""p"":33,""n"":""Rebuy""}]","[63,47,88,-266,-16,-110,-10,-182,-132,-7,70,66,89,201,186,172,147,128,151,-80,-5,11,-41,165,201,142,152,144,179,96,108,104,-78,22,-97,-100]","[1740938773,1740941415,1740943997,1740945979,1740945995,1740946935,1740946935,1740948487,1740948501,1740948616,1740949287,1740951984,1740952380,1740954351,1740954729,1740956584,1740956907,1740957453,1740958456,1740959134,1740959166,1740959448,1740961606,1740962929,1740963286,1740963882,1740965555,1740967035,1740968122,1740970252,1740971317,1740971920,1740972493,1740972535,1740973707,1740973857]"
7340771,"2025-03-01 15:28:45","2025-03-02 00:26:00",45,492,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.66601,500,855,330,330,1,25,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""}]","[-27,-2,112,61,39,88,107,93,384,360,352,307,283,276,260,187,163,265,281,319,300,359,155,277,343,327,367,359,394,379,355]","[1740864057,1740864057,1740864412,1740865583,1740866237,1740866494,1740866909,1740868115,1740868735,1740871209,1740872720,1740873097,1740873849,1740875329,1740876069,1740878903,1740879628,1740881206,1740881529,1740883168,1740885587,1740885932,1740886787,1740887086,1740888773,1740889182,1740889469,1740891140,1740892107,1740892207,1740892817]"
7332410,"2025-02-28 13:38:07","2025-02-28 22:30:00",102,430,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.664609,500,420,-480,-480,3,400,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":19,""n"":""Rebuy""},{""p"":26,""n"":""Rebuy""},{""p"":29,""n"":""Rebuy""}]","[128,120,311,350,266,246,235,239,36,-1,40,9,109,135,187,176,65,72,-313,-13,7,33,14,10,-5,-66,-16,5,-90,-40,-80]","[1740768956,1740770543,1740771949,1740775356,1740776358,1740777953,1740779273,1740781592,1740782624,1740783474,1740784152,1740784596,1740787909,1740788983,1740789970,1740790167,1740791098,1740791569,1740794290,1740794333,1740795226,1740795346,1740796671,1740797193,1740797864,1740798474,1740798474,1740798615,1740799519,1740799519,1740799832]"
7325472,"2025-02-27 12:25:56","2025-02-27 21:04:00",94,424,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.664609,500,0,-900,-900,5,400,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":4,""n"":""Rebuy""},{""p"":10,""n"":""Rebuy""},{""p"":17,""n"":""Rebuy""},{""p"":28,""n"":""Rebuy""},{""p"":33,""n"":""Rebuy""}]","[109,98,48,-195,5,34,30,53,40,-19,6,-2,-5,87,120,96,-53,-3,-8,146,195,174,166,68,195,210,186,-58,-8,-12,-47,-125,-124,-49,-500]","[1740677664,1740678628,1740678978,1740679866,1740679872,1740680097,1740680692,1740681651,1740682861,1740683313,1740683441,1740684803,1740685006,1740685961,1740687802,1740692200,1740694183,1740694183,1740694231,1740696383,1740696680,1740699186,1740700562,1740700972,1740701414,1740702308,1740703602,1740705559,1740705611,1740706418,1740706751,1740706848,1740706909,1740706909,1740708232]"
7319531,"2025-02-26 14:01:40","2025-02-27 01:13:00",124,547,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.666194,500,486,-764,-764,12,750,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":2,""n"":""Rebuy""},{""p"":4,""n"":""Rebuy""},{""p"":9,""n"":""Rebuy""},{""p"":11,""n"":""Rebuy""},{""p"":13,""n"":""Rebuy""},{""p"":17,""n"":""Rebuy""},{""p"":29,""n"":""Rebuy""},{""p"":32,""n"":""Rebuy""},{""p"":34,""n"":""Rebuy""},{""p"":37,""n"":""Rebuy""},{""p"":50,""n"":""Rebuy""},{""p"":52,""n"":""Rebuy""}]","[34,-95,-20,-28,-3,-7,-11,-14,-110,-10,-35,-10,-29,-4,-1,-13,-28,122,120,116,113,4,94,59,32,28,3,-88,-38,-13,-25,-75,-25,-29,-4,-89,-119,-19,-23,-26,-10,1,-20,-31,-34,14,10,6,-133,-132,-7,-31,-6,-5,471,455,21,-8,-14]","[1740597450,1740598101,1740598130,1740598253,1740598268,1740599180,1740600458,1740601839,1740604836,1740604836,1740605168,1740605731,1740606101,1740606101,1740606860,1740608658,1740610104,1740610104,1740611122,1740611548,1740612978,1740613267,1740614785,1740616225,1740617986,1740618613,1740618841,1740619172,1740619259,1740619259,1740620255,1740620414,1740620414,1740620806,1740620806,1740621339,1740621464,1740621464,1740621898,1740623554,1740624223,1740624857,1740625429,1740626369,1740626736,1740627028,1740628047,1740628517,1740629945,1740630092,1740630092,1740630758,1740630758,1740630887,1740632622,1740633126,1740634907,1740636490,1740636769]"
7313877,"2025-02-25 14:50:18","2025-02-26 00:37:00",90,497,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.666194,500,1053,503,503,1,50,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":2,""n"":""Rebuy""}]","[35,-48,2,-22,-16,3,13,48,22,93,276,257,-68,232,321,273,267,371,391,404,396,459,434,423,427,595,618,601,560,553]","[1740513240,1740514276,1740514368,1740515462,1740515918,1740518222,1740520027,1740520210,1740524320,1740524927,1740526333,1740527327,1740527913,1740527916,1740528629,1740529077,1740531011,1740531787,1740533275,1740534121,1740535853,1740536060,1740539326,1740541541,1740544459,1740544828,1740545564,1740546325,1740546742,1740547854]"
7301498,"2025-02-23 14:49:30","2025-02-24 02:10:00",105,576,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.671282,500,1373,798,798,2,75,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":4,""n"":""Rebuy""}]","[-62,-12,-16,-26,-1,129,17,9,48,81,77,55,92,88,106,451,440,420,416,410,512,492,460,467,459,451,470,407,438,432,397,389,574,570,624,880,866,873]","[1740342659,1740342659,1740343284,1740345370,1740345385,1740346121,1740347877,1740347965,1740348941,1740349769,1740351017,1740352952,1740354360,1740355680,1740356170,1740357508,1740358304,1740359361,1740359961,1740362850,1740363210,1740364840,1740365030,1740365078,1740367149,1740369181,1740371491,1740372441,1740372613,1740373932,1740374270,1740375763,1740377217,1740378129,1740378682,1740379623,1740380662,1740380922]"
7294266,"2025-02-22 13:49:43","2025-02-23 01:21:00",78,613,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.672219,500,1461,786,786,3,175,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":13,""n"":""Rebuy""},{""p"":15,""n"":""Rebuy""}]","[-97,3,30,230,177,93,49,38,35,46,25,3,-30,-5,-52,-2,-6,36,26,100,48,67,-4,41,205,621,660,600,596,575,569,525,550,546,541,569,629,625,642,683,920,961]","[1740250923,1740250923,1740251040,1740254585,1740256285,1740256721,1740257231,1740258118,1740259713,1740259915,1740262355,1740262865,1740264242,1740264242,1740266041,1740266047,1740266289,1740267726,1740269548,1740269994,1740270467,1740271044,1740272548,1740273613,1740274936,1740276081,1740277343,1740278381,1740279093,1740279959,1740280980,1740282049,1740282439,1740283073,1740285969,1740286778,1740287216,1740288540,1740289701,1740290619,1740291328,1740291683]"
7286466,"2025-02-21 13:10:28","2025-02-22 00:26:00",107,569,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.672044,500,1610,1085,1085,1,25,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""}]","[-29,-4,118,103,117,161,387,397,429,455,463,443,473,492,456,452,490,901,851,820,858,836,838,893,914,883,879,-387,913,1133,1111,1110]","[1740162481,1740162481,1740162900,1740165389,1740168098,1740170100,1740170786,1740170978,1740172366,1740172941,1740173201,1740173397,1740175722,1740176444,1740177816,1740179172,1740180278,1740180946,1740183166,1740185220,1740186098,1740189237,1740190672,1740190969,1740194168,1740196247,1740197366,1740197588,1740197590,1740197891,1740201118,1740201377]"
7279905,"2025-02-20 15:17:07","2025-02-21 00:12:00",71,464,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.674604,500,1808,933,933,1,375,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""}]","[-371,4,0,332,513,610,806,801,814,892,883,857,869,859,832,817,863,856,1298,1345,1293,1280,1237,1236,1308]","[1740085647,1740085678,1740086531,1740087840,1740088618,1740089460,1740092559,1740094187,1740094728,1740096962,1740098178,1740098909,1740100017,1740100271,1740101319,1740102124,1740104997,1740106521,1740106971,1740108182,1740111156,1740112819,1740113255,1740113507,1740113988]"
7275015,"2025-02-19 14:30:18","2025-02-20 02:22:00",93,619,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.674678,500,766,41,41,2,225,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":21,""n"":""Rebuy""}]","[-22,3,55,65,77,109,51,7,27,58,169,188,121,118,205,197,204,185,65,58,-213,-13,51,107,25,30,46,62,8,362,334,383,379,412,389,263,247,309,321,356,319,296,266]","[1739996561,1739996561,1739998021,1739999278,1739999583,1740001594,1740002111,1740003309,1740004381,1740005800,1740006958,1740007933,1740008657,1740009450,1740010701,1740011385,1740012478,1740012907,1740014592,1740014804,1740016124,1740016192,1740016791,1740017066,1740017957,1740018224,1740018381,1740020695,1740021367,1740022963,1740025783,1740027675,1740029380,1740030041,1740030856,1740033502,1740034021,1740034578,1740035264,1740035555,1740035874,1740035988,1740036167]"
7275016,"2025-02-18 13:14:35","2025-02-19 03:38:00",108,755,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.672465,500,844,94,94,4,250,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":10,""n"":""Rebuy""},{""p"":19,""n"":""Rebuy""},{""p"":33,""n"":""Rebuy""},{""p"":35,""n"":""Rebuy""}]","[-20,37,55,31,17,32,88,70,108,-115,10,36,41,132,121,69,72,62,-52,-2,152,218,169,279,275,262,31,-1,46,80,68,7,-23,2,-57,-7,16,427,417,404,401,417,357,340]","[1739904874,1739907663,1739910593,1739911760,1739914046,1739916522,1739918797,1739919741,1739920855,1739923198,1739923252,1739923428,1739923727,1739924648,1739925845,1739928589,1739929530,1739931810,1739933699,1739933699,1739934326,1739934827,1739936013,1739937033,1739938350,1739939718,1739942364,1739943883,1739944546,1739945047,1739945975,1739947816,1739948152,1739948634,1739949466,1739949466,1739949768,1739950750,1739951798,1739952181,1739952577,1739953592,1739954034,1739954331]"
7275017,"2025-02-17 14:45:40","2025-02-18 00:56:00",89,521,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.672465,500,1303,478,478,5,325,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":2,""n"":""Rebuy""},{""p"":4,""n"":""Rebuy""},{""p"":6,""n"":""Rebuy""},{""p"":11,""n"":""Rebuy""},{""p"":12,""n"":""Rebuy""}]","[-82,-92,-17,-25,0,-25,0,47,27,-167,-197,-47,3,-17,379,338,401,381,331,275,392,409,428,443,425,418,420,493,766,777,752,845,803]","[1739823421,1739823496,1739823496,1739823610,1739823610,1739827511,1739827511,1739828352,1739830486,1739831586,1739831883,1739831883,1739831967,1739832432,1739833420,1739836292,1739837093,1739840031,1739840387,1739841485,1739844344,1739845314,1739846249,1739846906,1739847531,1739850149,1739851286,1739851455,1739852229,1739853193,1739854705,1739856493,1739857938]"
7275018,"2025-02-14 15:37:08","2025-02-15 02:47:00",74,596,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.673515,500,931,-369,-369,10,800,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":3,""n"":""Rebuy""},{""p"":5,""n"":""Rebuy""},{""p"":7,""n"":""Rebuy""},{""p"":9,""n"":""Rebuy""},{""p"":12,""n"":""Rebuy""},{""p"":18,""n"":""Rebuy""},{""p"":21,""n"":""Rebuy""},{""p"":23,""n"":""Rebuy""},{""p"":25,""n"":""Rebuy""}]","[-54,1,-18,-8,-28,-3,-101,-1,-308,-8,-74,-77,3,36,17,-8,-123,-122,-2,-9,-46,0,-43,0,-21,0,123,34,8,1,70,341,277,377,512,541,519,495,454,435,431]","[1739567180,1739567217,1739569763,1739569763,1739569932,1739569932,1739572365,1739572730,1739574222,1739574334,1739577704,1739578947,1739578979,1739580215,1739580761,1739580947,1739581887,1739581919,1739581919,1739583291,1739584178,1739584303,1739584730,1739584730,1739585569,1739585597,1739585908,1739586558,1739587094,1739590895,1739591601,1739593618,1739594569,1739596281,1739596662,1739597059,1739598266,1739599933,1739602217,1739604296,1739604908]"
7275019,"2025-02-13 22:09:38","2025-02-14 03:16:00",26,280,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.673515,500,531,-344,-344,1,375,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""}]","[-370,5,72,248,333,470,566,546,342,288,222,206,166,131,39,78,85,31]","[1739505282,1739505315,1739505612,1739506581,1739506781,1739507361,1739508839,1739509226,1739509795,1739510761,1739511506,1739513149,1739513493,1739513860,1739514866,1739517356,1739518036,1739520800]"
7219992,"2025-02-11 18:21:11","2025-02-12 03:30:00",32,517,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.675657,500,584,84,84,4,0,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":5,""n"":""Rebuy""},{""p"":10,""n"":""Rebuy""},{""p"":12,""n"":""Rebuy""},{""p"":14,""n"":""Rebuy""}]","[129,160,170,155,-44,6,53,188,173,-26,-1,-32,-7,-57,-32,-16]","[1739319434,1739319758,1739320034,1739320235,1739322449,1739322463,1739322716,1739324002,1739324188,1739324559,1739324559,1739327207,1739327216,1739328030,1739328058,1739328174]"
7211865,"2025-02-10 12:16:35","2025-02-10 23:35:00",111,567,"Cash Game","Texas Holdem","No Limit",Full-Ring,"Grandstand Casino Toronto",Casino,CAD,0.667853,500,586,-164,-164,7,250,,,,1,3,0,0,0,0,25,,,,,,no,1460,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":3,""n"":""Rebuy""},{""p"":7,""n"":""Rebuy""},{""p"":11,""n"":""Rebuy""},{""p"":17,""n"":""Rebuy""},{""p"":19,""n"":""Rebuy""},{""p"":33,""n"":""Rebuy""}]","[-40,-15,-28,-3,-12,2,-89,-14,38,24,-35,-10,36,63,15,-4,-69,-19,-35,-10,-5,82,58,43,30,19,27,13,48,21,1,-14,-26,-1,54,98,113,52,7,-3,189,36,89,86]","[1739207945,1739208056,1739210452,1739210466,1739215826,1739218094,1739218427,1739218442,1739219853,1739220869,1739222310,1739222341,1739223369,1739224721,1739226706,1739227660,1739229172,1739229189,1739229832,1739229832,1739229979,1739230221,1739231191,1739232419,1739232983,1739233884,1739234500,1739235194,1739235409,1739237449,1739238706,1739239294,1739240459,1739240467,1739241913,1739242200,1739243202,1739243525,1739244914,1739245996,1739246388,1739246767,1739247917,1739248188]"
7153479,"2025-02-02 15:18:15","2025-02-03 01:52:00",88,546,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,474,-826,-826,8,700,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":9,""n"":""Rebuy""},{""p"":14,""n"":""Rebuy""},{""p"":16,""n"":""Rebuy""},{""p"":19,""n"":""Rebuy""},{""p"":30,""n"":""Rebuy""},{""p"":31,""n"":""Rebuy""},{""p"":34,""n"":""Rebuy""},{""p"":44,""n"":""Rebuy""}]","[237,211,334,283,269,209,196,176,-83,17,118,13,-27,-36,14,-146,4,-10,-53,-3,7,126,16,-33,-11,59,106,91,-3,-183,-133,-33,-15,-80,-30,2,-1,113,28,-37,-41,-24,-276,-274,-124,-126]","[1738511677,1738513082,1738514109,1738514674,1738516275,1738521295,1738524078,1738525181,1738526707,1738526728,1738527189,1738528841,1738529103,1738529544,1738529544,1738530755,1738530755,1738531234,1738533973,1738533973,1738534313,1738534663,1738535290,1738536220,1738536499,1738537484,1738537762,1738538286,1738540725,1738541129,1738541143,1738541661,1738541917,1738542074,1738542074,1738542171,1738542336,1738543532,1738543853,1738544250,1738545115,1738546153,1738547065,1738547140,1738547140,1738547498]"
